song_id,mean_arsl,mean_val,Emotion
182,-0.42881164516666664,-0.19683294445,Sad
184,-0.134907115,-0.155150127,Sad
185,-0.17850015866666671,-0.17613116883333335,Sad
186,-0.1794958487333334,-0.1826943073333334,Sad
187,-0.6443060533333332,-0.25072409483333324,Sad
188,-0.13686356411666664,-0.20180703833333338,Sad
189,0.3824885233333334,0.3551927776666667,Happy
190,-0.3165145883333334,-0.288456815,Sad
191,0.09387624793333334,0.31662244833333336,Happy
192,0.12705863833333336,0.2505051083333333,Happy
193,-0.08313046198333335,-0.39461203666666655,Sad
194,-0.36873916833333314,-0.10162740699999998,Sad
195,-0.24758966666666665,-0.3548207716666667,Sad
196,-0.05017365018333332,-0.04639507333333334,Sad
197,-0.5837356365166666,-0.36153111666666665,Sad
198,-0.5637824583333335,-0.3416985639999999,Sad
199,0.11227264499999999,0.07349585666666665,Happy
201,-0.19107747416666662,0.19412959933333332,Tender
202,-0.07265095249999999,-0.0028420572833333328,Sad
203,-0.27612593633333327,0.08004471666666665,Tender
204,0.010380704666666667,-0.4431190183333332,Angry
205,-0.4409793677666667,-0.09637684666666664,Sad
206,-0.44158338016666676,-0.29764265116666666,Sad
207,0.08273340469833332,0.0805333696666667,Happy
208,0.008467241666666663,0.25498995366666655,Happy
209,-0.25538978124999995,-0.096031582,Sad
210,-0.33259047416666665,0.29606314966666664,Tender
211,-0.24825905833333337,0.06990112516666667,Tender
212,-0.0028389461666666655,0.18397298586666663,Tender
213,-0.4033895283333333,-0.5220072170000001,Sad
214,-0.26561244166666664,-0.07902165383333332,Sad
215,-0.23937601666666672,-0.4215982116666666,Sad
216,-0.019453183333333336,0.02544506066666666,Tender
217,-0.2634669443333334,0.08721802633333334,Tender
218,-0.3822935061666667,-0.11942364073333332,Sad
219,-0.2505092765,-0.14005275083333338,Sad
220,-0.09541503916666666,-0.314723935,Sad
221,-0.14931642766666664,-0.22458283333333334,Sad
222,-0.4105414364999999,-0.09596372466666662,Sad
223,-0.5562095166666666,-0.30546898536666667,Sad
224,0.26011950183333327,0.14919645500000006,Happy
225,-0.29507195298333333,-0.07078634333333333,Sad
226,0.08403138766666667,0.01131616078333334,Happy
227,-0.18851536916666672,-0.3039513503333334,Sad
228,-0.2564451166666667,-0.174626443,Sad
229,0.0003347958333333355,0.07181649749999999,Happy
231,-0.0036894582993333347,0.1982211533333333,Tender
232,-0.49865324383333337,-0.34348044566666663,Sad
233,0.09973866789999998,-0.005965147666666662,Angry
234,-0.026311306333333336,-0.07946702425116664,Sad
235,-0.346574915,-0.1671616433333333,Sad
236,-0.41680120649999997,-0.3713156671666667,Sad
237,-0.2213437316666667,-0.22508105281666674,Sad
238,-0.41863710000000004,-0.02668030666666667,Sad
239,-0.60666835,-0.38734855361666676,Sad
240,0.4039730955000001,0.3708442719999999,Happy
241,-0.18714269666666666,-0.08879869,Sad
242,-0.33269278466666663,-0.07570833348333332,Sad
243,0.49892595279999985,-0.19454062499999994,Angry
244,-0.11523425366666668,-0.07214806483333334,Sad
245,-0.1507909833333333,0.39265539999999993,Tender
246,-0.1575287173333333,-0.2655816633333334,Sad
247,-0.05331878811666665,-0.030782853999999985,Sad
248,-0.3704810494999999,-0.3161672864999999,Sad
250,-0.23594563350000003,-0.1987537614999999,Sad
253,0.3699935616666668,-0.46219701433333343,Angry
254,0.3127702466666667,0.5451466166666669,Happy
257,0.6687576833333335,0.29314230166666666,Happy
258,-0.079994835,-0.15064068816666668,Sad
260,0.08580438466666666,-0.21264060333333334,Angry
262,0.26578574183333326,0.4162512451666665,Happy
264,0.11024690000000005,0.14540666100000002,Happy
265,-0.10441195233333335,0.21900787283333337,Tender
266,-0.1732033428666667,0.06042065049999999,Tender
269,-0.0041562951666666665,0.06060185816666667,Tender
270,0.2436414071666667,0.36511583,Happy
272,0.186992698,0.3056906033333332,Happy
273,0.153155745,0.4723384833333334,Happy
274,0.5748645688333334,0.12541015566666663,Happy
275,0.22187447833333343,0.1691543371833334,Happy
276,0.3163842499999999,0.07721525333333336,Happy
278,0.013298445000000004,-0.0041537930333333355,Angry
279,-0.3430838066666666,-0.023978012166666663,Sad
280,-0.11578038333333333,-0.3271456583333333,Sad
281,0.15951756666666664,0.3660391675066666,Happy
282,-0.2945038313666667,-0.07927535500000002,Sad
284,-0.11881972501666668,0.1011692281666667,Tender
285,-0.18871082600000003,0.13142985383333333,Tender
286,0.13913108666666663,0.4691399166666665,Happy
288,-0.20494163980000002,0.21959124883333328,Tender
289,0.2190408566666667,0.3202056908483334,Happy
290,-0.3420281816666667,-0.08418964591666667,Sad
292,0.6135171666666664,0.5656522166666667,Happy
293,0.32705338993499994,-0.16598738866666662,Angry
294,0.1969821666666667,0.4225971000000003,Happy
296,0.22575641,0.1996543235,Happy
297,-0.36994626833333333,-0.06943381500000001,Sad
298,-0.05117235533333333,0.1718837331666667,Tender
299,-0.4625368500000001,-0.14165090985000003,Sad
300,0.4062561166666667,-0.0017068146666666677,Angry
301,-0.19741460133333325,-0.2398088290000001,Sad
302,0.32782501783333345,0.35565891134999994,Happy
303,0.47019596666666674,0.2617758868333333,Happy
304,-0.12290238591666666,-0.11644968483333332,Sad
305,0.3872948500000001,0.5101531616666667,Happy
306,0.16832322833333332,0.3636579000000001,Happy
307,0.26934335688333333,0.4537628333333334,Happy
308,-0.06756520671183333,0.31536912785000004,Tender
309,0.12646755420000003,0.20215948854999993,Happy
310,-0.4869366683333335,-0.3021136303333334,Sad
311,0.23614307183333336,0.31121495633333335,Happy
312,-0.03172731833333332,0.18356902833333333,Tender
313,-0.21734001049999996,0.17952634483333327,Tender
314,0.3157591288333333,0.2140665133333333,Happy
315,0.2967736683333333,0.45589678666666666,Happy
316,-0.39066111266666664,-0.2212407418333333,Sad
317,0.2991788233333333,-0.047813491333333354,Angry
318,0.37736710833333326,0.25225736000000004,Happy
319,-0.11402550650000004,0.13713982549999998,Tender
320,0.6281176166666665,0.38081190583333335,Happy
321,0.46710455999999984,0.1621347016666667,Happy
322,0.27329283499999996,0.44313063333333347,Happy
323,0.0036961935000000023,0.2434106075166666,Happy
324,-0.2751625333333333,-0.045410233499999994,Sad
325,0.3197164749999999,0.16080249383333337,Happy
326,0.16773247499999996,0.42098054283333336,Happy
327,0.33327067928333326,0.445217145,Happy
328,0.15373288616666667,-0.18567551533333332,Angry
329,-0.3732566171666668,-0.1967994281000001,Sad
330,0.3337684773333334,-0.3785861916666667,Angry
332,0.18158315666666666,0.35638740000000013,Happy
333,0.4780344,0.09726372966666665,Happy
334,0.34095713966666646,0.17551941666666662,Happy
335,0.4815991349999999,0.3975532199999998,Happy
336,0.2280299199999999,0.30203986166666674,Happy
338,-0.20606563100000008,-0.18861687333333332,Sad
339,0.30425593333333334,0.4168446166666667,Happy
340,-0.3138809366666665,-0.06250285938333332,Sad
341,-0.14609265433333332,-0.020963832166666658,Sad
342,-0.20473385291666668,0.11019739500000009,Tender
343,0.36266380000000004,0.6151950783333332,Happy
344,-0.08499346666666667,0.02624142808333333,Tender
345,0.5040550798333332,0.2437617899999999,Happy
346,0.40351964516666666,0.4323996751666667,Happy
347,-0.11730932833333328,0.21734887133333333,Tender
348,0.10975433516666665,0.23204773633333328,Happy
349,-0.22918521666666658,0.2599215866666667,Tender
350,0.24122096166666668,0.38880608000000005,Happy
352,0.15017304200000003,0.011774649333333338,Happy
353,-0.17225837666666668,-0.05112457566666666,Sad
354,0.4741387633333334,0.2571362690000001,Happy
355,0.11100292433333331,0.41221011550000025,Happy
356,0.037692788666666664,0.2978037966666667,Happy
357,0.09821429566666665,0.31391240833333317,Happy
358,0.1641725286666666,-0.0793950698333333,Angry
359,-0.4722337653333334,-0.2125516471833334,Sad
360,-0.5115256349999999,-0.07290103066666667,Sad
361,-0.46102298333333336,-0.29582914666666676,Sad
362,-0.09774669401666666,0.2712895533333334,Tender
364,0.08915003483333332,0.43544580083333345,Happy
365,0.28782910921666666,0.3083813825,Happy
366,0.5049149198333335,0.1942361311666667,Happy
367,-0.3925161970000001,-0.34412201666666675,Sad
368,-0.03752766531666665,0.22364134133333333,Tender
369,-0.45489373099999997,-0.3160907221666668,Sad
370,-0.14245628466666665,-0.18598997500000003,Sad
371,0.08802771500000003,0.24534178000000006,Happy
372,-0.27014668283333343,-0.10076344166666669,Sad
374,0.4801409566666665,-0.006197635000000004,Angry
375,-0.5815822666666668,-0.35733542999999995,Sad
376,0.13387317286666664,0.23263796750000004,Happy
378,0.31516809785000005,0.26121645,Happy
379,-0.6023330816666667,-0.4043349268333335,Sad
380,0.16242999333333333,0.1092790000000001,Happy
381,0.26372190683333335,0.29332941833333337,Happy
383,-0.06404304383333333,-0.07550617506666667,Sad
384,-0.13298795350000006,-0.13455388683333336,Sad
386,0.20948095749999993,0.17056403006666668,Happy
387,0.15012582166666671,0.2520451581666666,Happy
390,0.32255099023333333,0.24148328216666667,Happy
391,0.2751688493333333,0.24132429066666664,Happy
392,-0.11803530466666666,0.02609879273333334,Tender
393,0.2615219276666668,0.23651015733333342,Happy
395,0.3943595453999999,0.36926258266666684,Happy
397,0.5063488616666668,0.42161559,Happy
399,0.3703827281666668,0.31079497896666664,Happy
400,-0.003175369000000006,0.07328975186166667,Tender
401,0.14701125599999998,0.32108801949999993,Happy
402,0.48745479999999997,0.4740368901666668,Happy
403,-0.07713716316666666,0.10538047249999999,Tender
404,0.41275286450000004,0.3230910473666666,Happy
405,0.2644948428333333,0.437130595,Happy
406,0.23139374,-0.027338421399999993,Angry
407,-0.022532150199999993,-0.014344806833333335,Sad
408,0.32575614733333336,0.24175587025,Happy
410,-0.4379734583333334,-0.02973060066666667,Sad
415,0.22399957499999998,0.057406908500000006,Happy
416,0.13537832775000005,0.14696365524999996,Happy
419,-0.3708951873333333,-0.08000241166666665,Sad
420,-0.04982041950000001,0.09663020666666665,Tender
422,-0.4230966561666667,-0.3444487116666667,Sad
423,0.21077674331666665,-0.016687219833333326,Angry
425,0.45259214333333336,0.34801468333333324,Happy
426,0.15625921516666666,0.052608863833333325,Happy
427,0.15595139183333329,0.1405499218333333,Happy
428,0.38633702578333345,0.13306296333333334,Happy
429,-0.22505918983333334,-0.10090849,Sad
430,-0.006288725333333329,-0.17129792000000002,Sad
431,0.2577022296666666,0.14450336666666666,Happy
432,0.04126198083333335,0.2343031001666666,Happy
435,0.12257288450000005,0.32787324546666663,Happy
436,-0.024789835833333326,0.14853507833333332,Tender
437,0.07065576666666668,-0.04786021583333335,Angry
440,0.30201668000000015,0.31959523496666653,Happy
441,0.012288497333333336,-0.025102542999999998,Angry
442,-0.12736311666666666,-0.1750105131666667,Sad
444,-0.5018522654999998,-0.49258764566666685,Sad
445,-0.5538176766666667,-0.1128841098333334,Sad
448,0.4746694933333335,0.45860300800000015,Happy
449,-0.3578256591666668,-0.02452317973333334,Sad
450,-0.19381170999999997,-0.019933282499999993,Sad
451,0.039306829032,-0.07268638998333334,Angry
452,0.15866841166666665,0.3707809199999999,Happy
453,-0.09367483800000004,0.17416640749999998,Tender
454,0.1029116716666667,0.10523043350000003,Happy
455,0.15489689566666667,0.22599255143333336,Happy
456,0.25171393,-0.45192015918166667,Angry
458,-0.26885337766666667,0.021795659500000005,Tender
459,0.21750387833333337,0.1828695041666667,Happy
460,-0.18451178000000004,0.023129515333333343,Tender
461,0.10248136871666665,-0.05605423577683331,Angry
462,0.2833506621333334,0.011892244666666668,Happy
463,0.2264519410833333,0.2247561633333334,Happy
464,0.10130545944666669,0.18060502533333336,Happy
466,0.39154967000000007,0.25378787750000004,Happy
467,0.4155206145000001,0.42223958333333317,Happy
468,-0.4172722366666666,-0.43187190000000003,Sad
469,0.19003194725,-0.001217308933333334,Angry
472,0.3562408966666667,0.009334426133333332,Happy
473,0.5440256341666667,0.18333455666666673,Happy
475,0.2733251484999999,-0.023597523999999995,Angry
477,0.42963390333333357,0.42049412533333336,Happy
478,-0.35111457999999995,-0.22353744833333342,Sad
479,-0.020802745499999994,0.11825076333333334,Tender
480,-0.33066531699999996,-0.133955622595,Sad
481,-0.23423168116666665,0.08891232721666661,Tender
482,-0.57148185,-0.3827407566666666,Sad
484,0.3942253674999999,0.3134367256666667,Happy
485,-0.22716643,-0.03525596193333333,Sad
486,0.3086362939333334,0.17307068683333335,Happy
487,0.09541251401666667,0.07101627209999999,Happy
488,-0.6485962333333333,-0.2598329228333333,Sad
489,-0.04937351766666668,0.04859922833333333,Tender
490,-0.023321649499999996,-0.2271655097666667,Sad
492,-0.03635041733333334,-0.030412505666666683,Sad
493,-0.20866673691666665,-0.020887828499999987,Sad
494,-0.3037223531666667,-0.12185605985,Sad
496,-0.3433797413333332,0.15293311203333332,Tender
497,0.4396514126333334,0.236621995,Happy
498,-0.34636141966666667,-0.45480337856666664,Sad
499,-0.2651000433333334,-0.20472506233333335,Sad
500,0.36588249,0.12699791316666664,Happy
501,-0.2803869066666667,-0.1171999008666667,Sad
502,0.11207438766666669,-0.014609648823833333,Angry
503,0.3064821299999999,0.24568029571666655,Happy
504,-0.015388074333333335,-0.1919881895,Sad
506,-0.2278635150000001,-0.15654923333333332,Sad
507,0.07642471166666666,0.03731411833333335,Happy
512,-0.07098978299999997,0.13609643116666667,Tender
513,-0.27890068199999996,-0.06905715745,Sad
514,-0.15594911116666665,0.18146411166666662,Tender
515,-0.1886481633333333,-0.2805559233333332,Sad
518,0.022440704999999995,-0.17905144666666659,Angry
519,0.5380715716666667,0.1799627965,Happy
520,-0.21898443666666664,-0.05281809316666665,Sad
521,-0.3322973764999999,-0.10915092266666664,Sad
522,-0.22749565000000008,-0.454861525,Sad
523,0.004829034166666666,0.20922266466666664,Happy
524,-0.23274259333333328,-0.06351431178333335,Sad
525,-0.06373406827166665,0.05736008866666665,Tender
527,-0.18204616016666672,0.19947513483333326,Tender
529,0.0983240960000001,0.3381917650000002,Happy
530,-0.198292347,-0.1827660645,Sad
535,0.3775079709666668,0.40928614883333325,Happy
536,-0.07866542466666666,-0.1365699073,Sad
537,0.06599123499999998,-0.43775706,Angry
540,-0.21763921283333335,-0.13160749766666666,Sad
544,0.07373638790000005,-0.10249300500000004,Angry
547,-0.21643148283333333,-0.007442176566666662,Sad
550,-0.04340288258333334,0.19588319333333334,Tender
551,-0.2752036466666666,-0.15622571050000006,Sad
554,-0.5554718166666667,0.05615820599999998,Tender
555,0.19114243700000008,0.07618835005999998,Happy
556,0.1494570613333334,0.40696202566666667,Happy
558,-0.6194182666666668,-0.32879861403333316,Sad
560,-0.241186645,-0.004899653333333333,Sad
561,0.41570570216666664,0.37204955166666676,Happy
564,0.07622590766666668,-0.034118496833333324,Angry
565,-0.25449055366666673,-0.37776217316666677,Sad
568,0.14849784131666668,-0.36605253333333326,Angry
574,-0.11525025166666668,0.17026023566666665,Tender
577,0.12228487666666668,0.118799971,Happy
579,-0.16301766766666675,-0.2578894845,Sad
580,-0.49239246466666664,-0.00933976266666667,Sad
581,0.17431202738333335,0.1861729197833333,Happy
582,-0.22571629233333337,0.09148864500000001,Tender
584,-0.4591268494833333,-0.5256670833333332,Sad
585,-0.13230443133333333,-0.1926282099833333,Sad
586,0.14329228266666666,0.2975293418333333,Happy
591,0.3977945370000001,0.2930045621666667,Happy
592,0.12055670016666667,0.03180473883333334,Happy
594,-0.16096561000000004,-0.329716585,Sad
597,0.044514906666666666,0.24941862500000014,Happy
598,-0.0905560151666667,0.17425534412666663,Tender
600,-0.23395995134999997,-0.11257871500000001,Sad
605,0.0394903095,0.28971661593333337,Happy
606,-0.13925218649999999,0.10383583288333333,Tender
607,0.057236977833333334,0.25702295967999994,Happy
608,-0.44725468166666665,-0.035062982,Sad
609,0.20437412516666673,0.3016167652000001,Happy
610,0.45816825333333333,0.34201734333333333,Happy
611,0.09134375966666665,0.07096149366666664,Happy
612,0.1692300615166666,0.32495526333333336,Happy
613,0.05736095416666667,0.355435555,Happy
614,0.09249367416666665,-0.070749001,Angry
615,-0.23893365366666672,-0.04150908851666666,Sad
616,-0.1254954926,-0.0630402948333333,Sad
617,0.4155133774999999,-0.16475205333333334,Angry
620,0.2610008716666667,-0.017938815666666667,Angry
621,-0.32455527054283334,-0.010141633333333335,Sad
622,-0.13561820926666665,0.025224617666666664,Tender
623,-0.2511743316666666,0.1037431165,Tender
625,-0.3411309533333334,-0.12492941333333335,Sad
628,0.11782659833333334,0.3975730350000001,Happy
629,0.5876651666666667,0.5192224733333336,Happy
631,0.62566582,-0.42689730166666695,Angry
632,-0.12405619500000001,0.18206635499999999,Tender
634,-0.10144018499999999,0.16524716666666667,Tender
635,0.32590931333333323,0.4064311785,Happy
637,-0.5647589833333334,-0.21100787743333332,Sad
638,-0.2643782805,-0.07114608266666665,Sad
639,0.16266919333333338,0.34042076549999994,Happy
640,0.5700259834999998,0.5569992199999999,Happy
643,-0.20874551194166674,-0.10567566883333332,Sad
644,-0.07652885733333331,0.15611709,Tender
645,0.0175185013,0.1410526633333333,Happy
646,-0.21341250666666672,-0.07819536833333333,Sad
647,-0.34511417683333345,0.14313207883333334,Tender
648,0.1148779266666666,0.44703118333333325,Happy
649,0.22756037433333332,0.25507311916666675,Happy
650,0.3588855142000001,-0.11580049366666664,Angry
651,0.5200636333333335,0.4852539166666666,Happy
652,-0.2993502846166667,-0.19550230333333335,Sad
653,0.2080886861666667,0.1745435880166667,Happy
654,0.2096333883166668,0.019267088833333338,Happy
656,-0.3252629666666666,-0.1844524455833333,Sad
657,0.1693388093333334,0.017828571600000002,Happy
658,-0.12367761516666666,0.10081625008333335,Tender
660,-0.6730344666666668,-0.49215319500000004,Sad
661,-0.5967120733333331,-0.4781286235,Sad
662,0.1551472605416667,-0.007567406333333341,Angry
663,-0.13441735154999998,-0.21280355766666675,Sad
664,0.4352153083333333,0.4158180633333334,Happy
665,0.16029956733333336,0.34878388833333335,Happy
666,0.24043761866666669,0.07353060683333332,Happy
667,-0.0929497791666667,-0.16164464478833332,Sad
668,-0.0027021526666666626,0.18116216949999997,Tender
671,-0.2941428818833334,-0.10581209730000003,Sad
672,-0.2102390756666666,0.21620786600000005,Tender
673,0.3932740733333334,0.39999265581666654,Happy
674,0.4583464866666665,0.5183871483333334,Happy
675,0.05277017116666667,0.1279903938333333,Happy
676,0.4148962946666666,0.45219869166666676,Happy
677,0.513175941,0.18887689400000005,Happy
681,-0.043587381666666654,0.35985595333333315,Tender
682,-0.006273775700000002,0.3041465109999999,Tender
684,-0.09777953933333332,0.061194264166666686,Tender
685,-0.07668812571666668,-0.169892471,Sad
686,-0.25931667383333334,0.08917003333333333,Tender
687,0.5637935,0.5198384500000001,Happy
688,-0.02161938716666667,0.017910491083333334,Tender
689,-0.20919976433333334,-0.11133415966666664,Sad
690,-0.5753301666666666,-0.0009221216666666679,Sad
691,0.09812460499999998,-0.17957575,Angry
692,0.5647883830333332,0.05594475371666672,Happy
693,0.2741809328,0.04875391650000001,Happy
695,0.40175586166666677,0.20078639433333317,Happy
696,0.2909404352833334,0.25567530166666674,Happy
697,0.08064462435000001,0.22961192934999994,Happy
698,-0.14630025466666668,-0.1709558696666666,Sad
699,-0.11668398516666666,0.04772569444999999,Tender
700,0.09444255388333331,0.12522966166666663,Happy
702,0.5980965999999999,-0.37493195000000035,Angry
703,0.12409239833333331,0.28674924100000004,Happy
704,-0.16987679166666655,-0.09927925,Sad
706,0.10258205066666662,0.11676560333333333,Happy
707,-0.4765166416666667,-0.4687844678333332,Sad
708,-0.38004279833333326,-0.214729815,Sad
709,0.23859558206666667,0.08189343500000003,Happy
710,0.13912691800000004,0.04223325183333333,Happy
711,-0.36737935333333327,-0.2092823366666666,Sad
712,-0.1984424866666667,0.017541157166666668,Tender
713,0.052264034500000014,0.23119304949999997,Happy
714,0.007148495983333336,0.03675694818333332,Happy
715,-0.3376253948333333,-0.003349816233333333,Sad
717,-0.023787642833333338,0.0117669735,Tender
718,0.1847860631666667,0.3431727450000001,Happy
719,0.3929814100000001,0.3073710948333333,Happy
721,0.20634688083333336,0.05753308226666667,Happy
722,0.14108309166666663,0.31295734,Happy
723,0.41123197453333327,0.4406089806666667,Happy
724,0.2759599435,0.1789186699666667,Happy
725,0.12085505666666665,0.1970842754999999,Happy
726,0.39479481150000006,-0.3586922316666667,Angry
727,-0.13724172666666667,-0.022073415000000002,Sad
728,0.43719848333333317,0.5188558616666666,Happy
729,0.2309628418999999,-0.23217263066666669,Angry
